answer_id,answer_slug,current_reviewer_id,current_public_reviewer_name,proposed_contributor_id,proposed_contributor_name,best_contributor_id,best_contributor_name,matched_specialty,deeper_topic,deeper_topic_name,deeper_theme,deeper_category,score,confidence,match_reasons,exclusions_evaluated,soft_cap_impact,profile_completeness,profile_publishable,blocked_incomplete,proposed_public_label,assignment_method,approval_source_internal,misleading_review_date_today,reviewed_at_legacy,qa_override,qa_decision
9df570d9-153c-4d5c-832a-e42e2213ce94,cope-with-loneliness-after-breakup,david-k-gore-phd,"Kenneth W. Christian, PhD",meredith-price,Meredith Price,meredith-price,Meredith Price,Relationship Issues,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Divorce,100,high,exact_topic:relationships-and-communication via Codependency (w=1)|exact_topic:relationships-and-communication via Marital and Premarital (w=1)|exact_topic:relationships-and-communication via Relationship Issues (w=1),"requires_keyword_support:Pregnancy, Prenatal, Postpartum|requires_keyword_support:Body Image",none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-27,,
f61e63ea-38da-4151-a1f2-c44ac26e94bb,difference-between-stress-and-anxiety,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Stress,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35)|exact_topic:anxiety-and-stress via Stress (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
e3690690-8662-459c-8133-4a3633c73617,every-small-mistake-feels-like-evidence-that-i-am-fundamentally-flawed,david-k-gore-phd,"Kenneth W. Christian, PhD",lynn-lane,Lynn Lane,lynn-lane,Lynn Lane,Anxiety,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
25e0c627-c9da-425a-9334-e533b0c26e77,figure-out-who-i-am-outside-other-peoples-expectations,david-k-gore-phd,"Kenneth W. Christian, PhD",laura-hilsen,Laura Hilsen,laura-hilsen,Laura Hilsen,Self-Esteem,identity-and-self-worth,Identity & Self-Worth,identity-and-self-worth,Identity & Self-Worth,100,high,exact_topic:identity-and-self-worth via Life Transitions (w=0.4)|exact_topic:identity-and-self-worth via Self-Compassion (w=1)|exact_topic:identity-and-self-worth via Self-Esteem (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-27,true,approve
ea6f095f-7a38-41de-b9c3-bc5f9bf3dd9a,help-someone-believes-ai-is-sending-secret-messages,david-k-gore-phd,"Kenneth W. Christian, PhD",jeannine-jannot,"Jeannine Jannot, Ph.D.",jeannine-jannot,"Jeannine Jannot, Ph.D.",Child,family-and-parenting,Family & Parenting,family-and-parenting,Family & Parenting,100,high,exact_topic:family-and-parenting via Parenting (w=1)|preferred_specialty_keyword:Parenting|exact_topic:family-and-parenting via Child (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
c14451ef-23ff-4745-b008-2f51adaa5152,how-can-couples-rebuild-trust-after-lying,david-k-gore-phd,"Kenneth W. Christian, PhD",alex-crenshaw-phd,Dr. Alex Crenshaw,alex-crenshaw-phd,Dr. Alex Crenshaw,Couples,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,exact_topic:relationships-and-communication via Couples (w=1)|preferred_specialty_keyword:couples,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-27,,
efa0b397-be72-4a6e-98f1-e2ab47311ec5,how-can-i-communicate-better-with-someone-who-has-a-different-communication-style,david-k-gore-phd,"Kenneth W. Christian, PhD",laura-hilsen,Laura Hilsen,laura-hilsen,Laura Hilsen,Infidelity,relationships-and-communication,Relationships & Communication,relationships-and-connection,Communication & Conflict,100,high,exact_topic:relationships-and-communication via Relationship Issues (w=1)|exact_topic:relationships-and-communication via Divorce (w=1)|exact_topic:relationships-and-communication via Infidelity (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
1a6c77d0-1568-46a6-bbb6-0942dbd5d0b7,how-can-i-create-a-calming-environment-at-home,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Stress,general-mental-health,General Mental Health,life-transitions-and-change,General Mental Health,86,high,exact_topic:general-mental-health via Anxiety (w=0.45)|alias_keyword:stress|exact_topic:general-mental-health via Body Image (w=0.55)|demoted_missing_keyword_support|exact_topic:general-mental-health via Life Transitions (w=0.7)|alias_keyword:adjustment|alt_topic:general-mental-health via Stress (w=0.45)|alias_keyword:stress,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
c60201a6-38f1-454a-b64a-460d8e7e2c34,how-can-i-develop-a-stronger-sense-of-identity,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Self Esteem,identity-and-self-worth,Identity & Self-Worth,identity-and-self-worth,Identity & Self-Worth,100,high,exact_topic:identity-and-self-worth via Body Image (w=0.4)|demoted_missing_keyword_support|exact_topic:identity-and-self-worth via Life Transitions (w=0.4)|exact_topic:identity-and-self-worth via Self Esteem (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
84beb36e-68c1-4fae-b5ea-b04ebb2d5f47,how-can-i-help-my-child-adjust-to-our-divorce,david-k-gore-phd,"Kenneth W. Christian, PhD",jeannine-jannot,"Jeannine Jannot, Ph.D.",jeannine-jannot,"Jeannine Jannot, Ph.D.",Child,family-and-parenting,Family & Parenting,family-and-parenting,Family & Parenting,100,high,exact_topic:family-and-parenting via Parenting (w=1)|preferred_specialty_keyword:Parenting|exact_topic:family-and-parenting via Child (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
ac17e0fa-a2aa-4a7a-b902-4bccd1e98bd7,how-can-i-help-my-partner-who-is-struggling-with-addiction,david-k-gore-phd,"Kenneth W. Christian, PhD",alex-crenshaw-phd,Dr. Alex Crenshaw,alex-crenshaw-phd,Dr. Alex Crenshaw,Couples,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,exact_topic:relationships-and-communication via Couples (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
2635d864-b7f8-4822-87b9-2359492db6c9,how-can-i-improve-communication-about-sex-with-my-partner,david-k-gore-phd,"Kenneth W. Christian, PhD",alex-crenshaw-phd,Dr. Alex Crenshaw,alex-crenshaw-phd,Dr. Alex Crenshaw,Couples,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,exact_topic:relationships-and-communication via Couples (w=1)|preferred_specialty_keyword:couples,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
0b1b90da-9b2d-496a-82f4-87522c937ae1,how-can-i-improve-my-communication-skills-in-relationships,david-k-gore-phd,"Kenneth W. Christian, PhD",lexi-cooper,Lexi Cooper,lexi-cooper,Lexi Cooper,Familial Relationship Counseling,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,exact_topic:relationships-and-communication via Familial Relationship Counseling (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
fd494471-5272-492e-a7fb-095b94f1d9b8,how-can-i-learn-to-love-myself,david-k-gore-phd,"Kenneth W. Christian, PhD",sarah-evers,Sarah Evers,sarah-evers,Sarah Evers,Shame & Conditions of Worth,identity-and-self-worth,Identity & Self-Worth,identity-and-self-worth,Identity & Self-Worth,100,high,exact_topic:identity-and-self-worth via Life Events & Transitions (w=0.4)|exact_topic:identity-and-self-worth via Shame & Conditions of Worth (w=1),requires_keyword_support:Chronic Illness & Disability|requires_keyword_support:Caregiver Stress,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
4d773d16-ba36-4311-acc5-105f66f9b202,how-can-i-maintain-real-relationships-in-an-increasingly-digital-world,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Relationship Issues,relationships-and-communication,Relationships & Communication,relationships-and-connection,Relationships & Communication,100,high,parent_theme:relationships-and-connection via Bisexual|exact_topic:relationships-and-communication via Codependency (w=1)|exact_topic:relationships-and-communication via Relationship Issues (w=1),requires_keyword_support:Body Image,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
b5d9d773-237b-4c47-a2d3-ec6b6b9d21de,how-can-i-manage-my-anxiety-without-medication,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Stress,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35)|exact_topic:anxiety-and-stress via Stress (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
7af8118c-a380-4898-b6e8-d2b9908d48b8,how-can-i-overcome-my-fear-of-public-speaking,david-k-gore-phd,"Kenneth W. Christian, PhD",alex-crenshaw-phd,Dr. Alex Crenshaw,alex-crenshaw-phd,Dr. Alex Crenshaw,Anxiety,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via OCD (w=0.9)|alt_topic:anxiety-and-stress via Depression (w=0.35),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
022990eb-5526-4ac2-8183-739bcc74824e,how-can-i-protect-my-children-from-conflict-between-me-and-my-ex,david-k-gore-phd,"Kenneth W. Christian, PhD",meredith-price,Meredith Price,meredith-price,Meredith Price,Parenting,family-and-parenting,Family & Parenting,family-and-parenting,Family & Parenting,100,high,"exact_topic:family-and-parenting via Pregnancy, Prenatal, Postpartum (w=0.7)|demoted_missing_keyword_support|exact_topic:family-and-parenting via Family Conflict (w=1)|alt_topic:family-and-parenting via Infertility (w=0.7)|demoted_missing_keyword_support|exact_topic:family-and-parenting via Parenting (w=1)|preferred_specialty_keyword:Parenting",,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
3b4c1c45-7d20-4130-b539-6d4b9bda7dbd,how-can-i-stop-comparing-myself-to-others-on-social-media-g7h8i9,david-k-gore-phd,"Kenneth W. Christian, PhD",liz-webb,Liz Webb,liz-webb,Liz Webb,Anxiety,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Depression (w=0.35),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
f17d4640-5b09-4175-bdbd-a8a5d4de0cba,how-can-i-support-my-partner-who-has-depression,david-k-gore-phd,"Kenneth W. Christian, PhD",laura-hilsen,Laura Hilsen,laura-hilsen,Laura Hilsen,Depression,depression,Depression,anxiety-and-mood,Depression,100,high,parent_theme:anxiety-and-mood via Anxiety|exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression|alt_topic:depression via Mood Disorders (w=0.85),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
206649c0-68ab-42a6-aaf0-b29ab019a0f5,how-can-i-support-someone-who-has-experienced-trauma,david-k-gore-phd,"Kenneth W. Christian, PhD",susan-keenan,Susan L. Keenan,susan-keenan,Susan L. Keenan,Trauma and PTSD,trauma-and-safety,Trauma & Safety,trauma-and-safety,Trauma & Grief,100,high,alias_keyword:Grief|exact_topic:trauma-and-safety via Trauma and PTSD (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
59a58c2a-2fda-40fc-a326-8909dacbb89c,how-can-i-tell-if-someone-is-manipulating-me,david-k-gore-phd,"Kenneth W. Christian, PhD",alex-crenshaw-phd,Dr. Alex Crenshaw,alex-crenshaw-phd,Dr. Alex Crenshaw,PTSD,trauma-and-safety,Trauma & Safety,trauma-and-safety,Relationship Abuse,100,high,exact_topic:trauma-and-safety via Trauma (w=1)|exact_topic:trauma-and-safety via PTSD (w=1),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
7b33fbaa-3b6e-4eb7-a2a4-c1aa57749a03,how-can-parents-support-a-child-who-worries-a-lot,david-k-gore-phd,"Kenneth W. Christian, PhD",kelsey-donahue,Kelsey Madsen (Donahue),kelsey-donahue,Kelsey Madsen (Donahue),Parenting,family-and-parenting,Family & Parenting,family-and-parenting,Family & Parenting,100,high,alias_keyword:Anxiety|exact_topic:family-and-parenting via Child (w=1)|exact_topic:family-and-parenting via Family Conflict (w=1)|exact_topic:family-and-parenting via Parenting (w=1)|preferred_specialty_keyword:Parenting,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,true,approve
65e8808d-02b2-4594-b2d9-fbbbc1f14fa5,how-do-believers-make-sense-of-suffering-if-god-is-loving,david-k-gore-phd,"Kenneth W. Christian, PhD",samantha-bryant,Samantha Bryant,samantha-bryant,Samantha Bryant,Spirituality,meaning-faith-and-existential-questions,"Meaning, Faith & Existential Questions",spirituality-and-meaning,Spiritual Struggle / Existential Crisis,85,high,exact_topic:meaning-faith-and-existential-questions via Spirituality (w=0.85),requires_keyword_support:Body Image,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-27,true,approve
c87130b8-a968-4a87-9100-6af20b5e90e1,how-do-cultural-attitudes-affect-depression-treatment,david-k-gore-phd,"Kenneth W. Christian, PhD",laura-hilsen,Laura Hilsen,laura-hilsen,Laura Hilsen,Depression,depression,Depression,anxiety-and-mood,Depression,100,high,parent_theme:anxiety-and-mood via Anxiety|exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression|alt_topic:depression via Mood Disorders (w=0.85),,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
6fdb7460-7c69-4220-93fc-d7e4c78569a6,how-does-depression-affect-different-cultures-and-communities,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Depression,depression,Depression,anxiety-and-mood,Depression,100,high,parent_theme:anxiety-and-mood via Anxiety|exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression,requires_keyword_support:Body Image,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
cce0afd4-2802-4412-8547-5601e4672bc5,how-does-depression-interact-with-substance-use,david-k-gore-phd,"Kenneth W. Christian, PhD",jackie-malone,Jackie Malone,jackie-malone,Jackie Malone,Substance Use,depression,Depression,anxiety-and-mood,Depression,100,high,alias_keyword:substance use|exact_topic:depression via Depression (w=1)|preferred_specialty_keyword:Depression|preferred_specialty_keyword:Substance Use,,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
c8f17807-608e-4830-9a81-4743b4b9a7f5,how-does-meditation-help-with-anxiety,david-k-gore-phd,"Kenneth W. Christian, PhD",meredith-price,Meredith Price,meredith-price,Meredith Price,Stress,anxiety-and-stress,Anxiety & Stress,anxiety-and-mood,Anxiety & Stress,100,high,"exact_topic:anxiety-and-stress via Pregnancy, Prenatal, Postpartum (w=0.5)|demoted_missing_keyword_support|exact_topic:anxiety-and-stress via Depression (w=0.35)|parent_theme:anxiety-and-mood via Depression|exact_topic:anxiety-and-stress via Anxiety (w=1)|preferred_specialty_keyword:Anxiety|alt_topic:anxiety-and-stress via Infertility (w=0.5)|demoted_missing_keyword_support|exact_topic:anxiety-and-stress via Stress (w=1)",,none,complete,true,false,Clinical contributor,specialty_matched_organizational_approval,peachtree_psychology_susan_keenan,true,2026-06-19,,
